ts,ambient_temp,ambient_humidity,ambient_city,zap_temperatura,zap_velocidad_tambor,zap_velocidad_chip,zap_alimentacion,sec_temperatura,sec_humedad,sec_velocidad_aire,sec_estado,can_velocidad_molino,can_tamano_particula,can_estado,cam1_temperatura,cam1_humedad,cam1_co2,cam1_carga_kg,cam1_dias,cam1_ventilador,cam2_temperatura,cam2_humedad,cam2_co2,cam2_carga_kg,cam2_dias,cam2_ventilador,cam3_temperatura,cam3_humedad,cam3_co2,cam3_carga_kg,cam3_dias,cam3_ventilador,cam4_temperatura,cam4_humedad,cam4_co2,cam4_carga_kg,cam4_dias,cam4_ventilador
2026-05-21T11:39:20.845174+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.32,15.0,30.0,1,15.5,49.72,2.5,1,60.0,15.0,1,44.24,81.14,420.0,0.0,0.0,1,17.47,81.04,420.0,0.0,0.0,1,17.57,81.02,420.0,0.0,0.0,1,17.53,81.03,420.0,0.0,0.0,1
2026-05-21T11:39:30.846174+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.69,15.0,30.0,1,15.5,49.7,2.5,1,60.0,15.0,1,44.33,81.18,420.0,0.0,0.0,1,17.61,80.96,420.0,0.0,0.0,1,17.43,81.0,420.0,0.0,0.0,1,17.5,81.01,420.0,0.0,0.0,1
2026-05-21T11:39:40.847510+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.74,15.0,30.0,1,15.5,49.68,2.5,1,60.0,0.3,1,44.35,81.22,420.0,0.0,0.0,1,17.51,80.97,420.0,0.0,0.0,1,17.44,80.96,420.0,0.0,0.0,1,17.48,81.04,420.0,0.0,0.0,1
2026-05-21T11:39:50.848846+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.25,15.0,30.0,1,15.5,49.71,2.5,1,60.0,15.0,1,44.33,81.12,420.0,0.0,0.0,1,17.43,81.05,420.0,0.0,0.0,1,17.54,80.95,420.0,0.0,0.0,1,17.47,81.03,420.0,0.0,0.0,1
2026-05-21T11:40:00.849916+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.75,15.0,30.0,1,15.5,49.71,2.5,1,60.0,15.0,1,44.34,81.2,420.0,0.0,0.0,1,17.42,81.01,420.0,0.0,0.0,1,17.49,80.95,420.0,0.0,0.0,1,17.55,81.06,420.0,0.0,0.0,1
2026-05-21T11:40:10.851312+00:00,17.5,81.0,"Posadas, Misiones, Argentina",344.98,15.0,30.0,1,15.5,49.69,2.5,1,60.0,0.3,1,44.31,81.16,420.0,0.0,0.0,1,17.34,80.97,420.0,0.0,0.0,1,17.54,81.02,420.0,0.0,0.0,1,17.52,81.04,420.0,0.0,0.0,1
2026-05-21T11:40:20.853000+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.39,15.0,30.0,1,15.5,49.72,2.5,1,60.0,0.3,1,44.29,81.18,420.0,0.0,0.0,1,17.39,81.0,420.0,0.0,0.0,1,17.54,81.0,420.0,0.0,0.0,1,17.4,81.06,420.0,0.0,0.0,1
2026-05-21T11:40:30.854545+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.91,15.0,30.0,1,15.5,49.69,2.5,1,60.0,15.0,1,44.27,81.14,420.0,0.0,0.0,1,17.52,80.97,420.0,0.0,0.0,1,17.47,81.06,420.0,0.0,0.0,1,17.42,81.04,420.0,0.0,0.0,1
2026-05-21T11:40:40.855205+00:00,17.5,81.0,"Posadas, Misiones, Argentina",346.2,15.0,30.0,1,15.5,49.67,2.5,1,60.0,0.3,1,44.36,81.14,420.0,0.0,0.0,1,17.49,80.96,420.0,0.0,0.0,1,17.5,81.01,420.0,0.0,0.0,1,17.46,81.0,420.0,0.0,0.0,1
2026-05-21T11:40:50.856509+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.92,15.0,30.0,1,15.5,49.68,2.5,1,60.0,15.0,1,44.3,81.13,420.0,0.0,0.0,1,17.4,80.98,420.0,0.0,0.0,1,17.57,81.02,420.0,0.0,0.0,1,17.4,81.03,420.0,0.0,0.0,1
2026-05-21T11:41:00.858045+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.02,15.0,30.0,1,15.5,49.68,2.5,1,60.0,15.0,1,44.29,81.17,420.0,0.0,0.0,1,17.39,81.02,420.0,0.0,0.0,1,17.47,81.03,420.0,0.0,0.0,1,17.49,80.97,420.0,0.0,0.0,1
2026-05-21T11:41:10.859037+00:00,17.5,81.0,"Posadas, Misiones, Argentina",346.05,15.0,30.0,1,15.5,49.68,2.5,1,60.0,0.3,1,44.33,81.14,420.0,0.0,0.0,1,17.43,80.97,420.0,0.0,0.0,1,17.53,80.96,420.0,0.0,0.0,1,17.58,80.99,420.0,0.0,0.0,1
2026-05-21T11:41:20.860021+00:00,17.5,81.0,"Posadas, Misiones, Argentina",342.02,15.0,30.0,1,15.5,49.67,2.5,1,60.0,15.0,1,44.28,81.15,420.0,0.0,0.0,1,17.49,80.97,420.0,0.0,0.0,1,17.46,81.06,420.0,0.0,0.0,1,17.55,81.0,420.0,0.0,0.0,1
2026-05-21T11:41:30.860666+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.61,15.0,30.0,1,15.5,49.71,2.5,1,60.0,0.3,1,44.24,81.17,420.0,0.0,0.0,1,17.33,80.98,420.0,0.0,0.0,1,17.58,80.96,420.0,0.0,0.0,1,17.33,81.04,420.0,0.0,0.0,1
2026-05-21T11:41:40.861473+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.51,15.0,30.0,1,15.5,49.68,2.5,1,60.0,15.0,1,44.27,81.21,420.0,0.0,0.0,1,17.42,80.93,420.0,0.0,0.0,1,17.5,81.04,420.0,0.0,0.0,1,17.49,80.99,420.0,0.0,0.0,1
2026-05-21T11:41:50.862081+00:00,17.5,81.0,"Posadas, Misiones, Argentina",346.44,15.0,30.0,1,15.5,49.7,2.5,1,60.0,0.3,1,44.37,81.14,420.0,0.0,0.0,1,17.48,80.99,420.0,0.0,0.0,1,17.29,81.04,420.0,0.0,0.0,1,17.35,81.0,420.0,0.0,0.0,1
2026-05-21T11:42:00.863490+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.46,15.0,30.0,1,15.5,49.68,2.5,1,60.0,15.0,1,44.27,81.19,420.0,0.0,0.0,1,17.57,80.96,420.0,0.0,0.0,1,17.51,81.01,420.0,0.0,0.0,1,17.46,80.98,420.0,0.0,0.0,1
2026-05-21T11:42:10.864486+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.29,15.0,30.0,1,15.5,49.66,2.5,1,60.0,0.3,1,44.33,81.12,420.0,0.0,0.0,1,17.56,80.98,420.0,0.0,0.0,1,17.53,81.03,420.0,0.0,0.0,1,17.5,80.99,420.0,0.0,0.0,1
2026-05-21T11:42:20.866265+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.56,15.0,30.0,1,15.5,49.68,2.5,1,60.0,15.0,1,44.33,81.21,420.0,0.0,0.0,1,17.37,80.98,420.0,0.0,0.0,1,17.52,81.02,420.0,0.0,0.0,1,17.5,81.03,420.0,0.0,0.0,1
2026-05-21T11:42:30.867976+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.89,15.0,30.0,1,15.5,49.71,2.5,1,60.0,15.0,1,44.37,81.23,420.0,0.0,0.0,1,17.42,81.04,420.0,0.0,0.0,1,17.39,81.0,420.0,0.0,0.0,1,17.42,80.99,420.0,0.0,0.0,1
2026-05-21T11:42:40.868809+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.77,15.0,30.0,1,15.5,49.7,2.5,1,60.0,15.0,1,44.41,81.14,420.0,0.0,0.0,1,17.52,81.05,420.0,0.0,0.0,1,17.4,81.03,420.0,0.0,0.0,1,17.43,81.01,420.0,0.0,0.0,1
2026-05-21T11:42:50.869881+00:00,17.5,81.0,"Posadas, Misiones, Argentina",346.11,15.0,30.0,1,15.5,49.69,2.5,1,60.0,0.3,1,44.26,81.17,420.0,0.0,0.0,1,17.55,80.98,420.0,0.0,0.0,1,17.5,81.0,420.0,0.0,0.0,1,17.39,80.99,420.0,0.0,0.0,1
2026-05-21T11:43:00.870490+00:00,17.5,81.0,"Posadas, Misiones, Argentina",344.88,15.0,30.0,1,15.5,49.69,2.5,1,60.0,15.0,1,44.25,81.19,420.0,0.0,0.0,1,17.37,81.03,420.0,0.0,0.0,1,17.47,81.04,420.0,0.0,0.0,1,17.49,80.99,420.0,0.0,0.0,1
2026-05-21T11:43:10.871505+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.83,15.0,30.0,1,15.5,49.69,2.5,1,60.0,0.3,1,44.32,81.2,420.0,0.0,0.0,1,17.44,80.98,420.0,0.0,0.0,1,17.54,81.01,420.0,0.0,0.0,1,17.41,80.98,420.0,0.0,0.0,1
2026-05-21T11:43:23.526870+00:00,10.1,90.0,"Posadas, Misiones, Argentina",193.83,15.0,30.0,1,22.0,43.63,2.5,1,60.0,0.3,1,50.94,70.16,420.0,0.0,0.0,1,24.05,69.99,420.0,0.0,0.0,1,23.98,70.02,420.0,0.0,0.0,1,24.06,69.99,420.0,0.0,0.0,1
2026-05-21T11:43:35.832800+00:00,10.1,90.0,"Posadas, Misiones, Argentina",194.42,15.0,30.0,1,22.0,43.65,2.5,1,60.0,0.3,1,51.0,70.21,420.0,0.0,0.0,1,24.06,69.96,420.0,0.0,0.0,1,24.01,70.04,420.0,0.0,0.0,1,24.03,69.98,420.0,0.0,0.0,1
2026-05-21T11:43:45.833410+00:00,13.27,76.79,"Posadas, Misiones, Argentina",341.67,15.0,30.0,1,11.27,47.84,2.5,1,60.0,15.0,1,55.54,76.89,420.0,0.0,0.0,1,13.38,76.7,420.0,0.0,0.0,1,13.44,76.72,420.0,0.0,0.0,1,13.41,76.74,420.0,0.0,0.0,1
2026-05-21T11:43:55.834852+00:00,9.4,84.26,"Posadas, Misiones, Argentina",336.73,15.0,30.0,1,7.4,51.11,2.5,1,60.0,0.3,1,44.51,84.5,420.0,0.0,0.0,1,9.34,84.29,420.0,0.0,0.0,1,9.44,84.32,420.0,0.0,0.0,1,9.24,84.34,420.0,0.0,0.0,1
2026-05-21T11:44:05.836400+00:00,14.25,70.75,"Posadas, Misiones, Argentina",343.43,15.0,30.0,1,12.25,45.19,2.5,1,60.0,15.0,1,46.43,70.84,420.0,0.0,0.0,1,14.16,70.67,420.0,0.0,0.0,1,14.16,70.69,420.0,0.0,0.0,1,14.03,70.69,420.0,0.0,0.0,1
2026-05-21T11:44:15.837461+00:00,10.65,92.24,"Posadas, Misiones, Argentina",339.64,15.0,30.0,1,8.65,54.62,2.5,1,60.0,0.3,1,45.29,92.44,420.0,0.0,0.0,1,10.62,92.32,420.0,0.0,0.0,1,10.71,92.32,420.0,0.0,0.0,1,10.67,92.35,420.0,0.0,0.0,1
2026-05-21T11:44:25.838148+00:00,15.83,76.86,"Posadas, Misiones, Argentina",343.96,15.0,30.0,1,13.83,47.96,2.5,1,60.0,15.0,1,42.44,77.56,420.0,0.0,0.0,1,14.0,77.39,420.0,0.0,0.0,1,14.02,77.44,420.0,0.0,0.0,1,14.1,77.45,420.0,0.0,0.0,1
2026-05-21T11:44:35.838919+00:00,14.14,87.78,"Posadas, Misiones, Argentina",343.24,15.0,30.0,1,12.14,52.63,2.5,1,60.0,0.3,1,43.48,87.86,420.0,0.0,0.0,1,14.19,87.7,420.0,0.0,0.0,1,14.22,87.69,420.0,0.0,0.0,1,14.14,87.71,420.0,0.0,0.0,1
2026-05-21T11:44:45.840274+00:00,12.16,96.0,"Posadas, Misiones, Argentina",339.82,15.0,30.0,1,10.16,56.26,2.5,1,60.0,15.0,1,41.68,96.16,420.0,0.0,0.0,1,12.14,96.0,420.0,0.0,0.0,1,12.04,95.99,420.0,0.0,0.0,1,11.99,96.04,420.0,0.0,0.0,1
2026-05-21T11:44:55.841637+00:00,19.42,72.01,"Posadas, Misiones, Argentina",348.4,15.0,30.0,1,17.42,45.72,2.5,1,60.0,0.3,1,46.39,71.89,669.3,486.71999999999997,0.3,1,19.55,71.71,420.0,0.0,0.0,1,19.54,71.73,420.0,0.0,0.0,1,19.55,71.74,420.0,0.0,0.0,1
2026-05-21T11:45:05.842438+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.99,15.0,30.0,1,15.5,49.7,2.5,1,60.0,0.3,1,44.35,81.17,696.9,486.71999999999997,0.718,1,17.49,81.03,420.0,0.0,0.0,1,17.44,81.03,420.0,0.0,0.0,1,17.52,81.05,420.0,0.0,0.0,1
2026-05-21T11:45:15.843261+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.18,15.0,30.0,1,15.5,49.68,2.5,1,60.0,15.0,1,44.28,81.17,696.9,486.71999999999997,1.134,1,17.53,80.96,420.0,0.0,0.0,1,17.54,81.0,420.0,0.0,0.0,1,17.44,81.03,420.0,0.0,0.0,1
2026-05-21T11:45:25.844526+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.12,15.0,30.0,1,15.5,49.68,2.5,1,60.0,0.3,1,44.32,81.13,696.6,486.71999999999997,1.551,1,17.49,81.01,420.0,0.0,0.0,1,17.47,81.0,420.0,0.0,0.0,1,17.41,81.0,420.0,0.0,0.0,1
2026-05-21T11:45:35.845920+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.18,15.0,30.0,1,15.5,49.68,2.5,1,60.0,0.3,1,44.32,81.16,696.6,486.71999999999997,1.967,1,17.35,81.01,420.0,0.0,0.0,1,17.43,81.03,420.0,0.0,0.0,1,17.54,81.02,420.0,0.0,0.0,1
2026-05-21T11:45:45.847030+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.6,15.0,30.0,1,15.5,49.77,2.5,1,60.0,0.3,1,44.34,81.18,646.9,486.71999999999997,2.385,1,17.49,81.02,420.0,0.0,0.0,1,17.44,81.01,420.0,0.0,0.0,1,17.42,81.0,420.0,0.0,0.0,1
2026-05-21T11:45:55.848168+00:00,17.5,81.0,"Posadas, Misiones, Argentina",344.63,15.0,30.0,1,15.5,49.67,2.5,1,60.0,0.3,1,44.34,81.21,697.2,486.71999999999997,2.802,1,17.52,81.0,420.0,0.0,0.0,1,17.51,80.99,420.0,0.0,0.0,1,17.36,81.01,420.0,0.0,0.0,1
2026-05-21T11:46:05.849300+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.76,15.0,30.0,1,15.5,49.71,2.5,1,60.0,0.3,1,44.32,81.15,699.0,486.71999999999997,3.217,1,17.41,80.95,420.0,0.0,0.0,1,17.49,81.0,420.0,0.0,0.0,1,17.49,81.01,420.0,0.0,0.0,1
2026-05-21T11:46:16.054478+00:00,17.5,81.0,"Posadas, Misiones, Argentina",339.75,15.0,30.0,1,15.5,56.94,2.5,1,60.0,0.3,1,44.31,81.06,380.0,486.71999999999997,3.643,1,17.44,81.0,420.0,0.0,0.0,1,17.39,80.97,420.0,0.0,0.0,1,17.43,81.0,420.0,0.0,0.0,1
2026-05-21T11:46:26.056377+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.67,15.0,30.0,1,15.5,49.68,2.5,1,60.0,0.3,1,44.24,81.17,697.2,486.71999999999997,4.06,1,17.52,81.01,420.0,0.0,0.0,1,17.48,80.99,420.0,0.0,0.0,1,17.43,80.98,420.0,0.0,0.0,1
2026-05-21T11:46:36.057655+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.39,15.0,30.0,1,15.5,49.66,2.5,1,60.0,15.0,1,44.33,81.2,697.5,486.71999999999997,4.477,1,17.47,81.03,420.0,0.0,0.0,1,17.45,81.03,420.0,0.0,0.0,1,17.47,80.98,420.0,0.0,0.0,1
2026-05-21T11:46:46.058630+00:00,17.5,81.0,"Posadas, Misiones, Argentina",344.81,15.0,30.0,1,15.5,49.67,2.5,1,60.0,0.3,1,44.32,81.19,696.9,486.71999999999997,4.893,1,17.48,80.97,420.0,0.0,0.0,1,17.43,81.01,420.0,0.0,0.0,1,17.46,80.98,420.0,0.0,0.0,1
2026-05-21T11:46:56.060685+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.09,15.0,30.0,1,15.5,49.7,2.5,1,60.0,15.0,1,44.32,81.13,697.3,486.71999999999997,5.31,1,17.32,80.98,420.0,0.0,0.0,1,17.44,80.98,420.0,0.0,0.0,1,17.52,80.94,420.0,0.0,0.0,1
2026-05-21T11:47:06.061446+00:00,17.5,81.0,"Posadas, Misiones, Argentina",346.49,15.0,30.0,1,15.5,49.67,2.5,1,60.0,0.3,1,44.23,81.15,697.1,486.71999999999997,5.727,1,17.53,81.02,420.0,0.0,0.0,1,17.38,81.03,420.0,0.0,0.0,1,17.42,80.95,420.0,0.0,0.0,1
2026-05-21T11:47:16.063494+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.59,15.0,30.0,1,15.5,49.67,2.5,1,60.0,15.0,1,44.31,81.2,697.4,486.71999999999997,6.144,1,17.41,81.02,420.0,0.0,0.0,1,17.48,80.99,420.0,0.0,0.0,1,17.45,81.04,420.0,0.0,0.0,1
2026-05-21T11:47:26.064355+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.83,15.0,30.0,1,15.5,49.8,2.5,1,60.0,0.3,1,44.28,81.13,674.4,486.71999999999997,6.561,1,17.52,81.0,420.0,0.0,0.0,1,17.42,81.0,420.0,0.0,0.0,1,17.47,80.95,420.0,0.0,0.0,1
2026-05-21T11:47:36.065629+00:00,17.5,81.0,"Posadas, Misiones, Argentina",344.53,15.0,30.0,1,15.5,49.7,2.5,1,60.0,15.0,1,44.17,81.11,697.7,486.71999999999997,6.978,1,17.47,80.94,420.0,0.0,0.0,1,17.52,81.01,420.0,0.0,0.0,1,17.51,80.98,420.0,0.0,0.0,1
2026-05-21T11:47:46.066431+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.12,15.0,30.0,1,15.5,49.68,2.5,1,60.0,0.3,1,44.28,81.24,696.7,486.71999999999997,7.394,1,17.37,81.02,420.0,0.0,0.0,1,17.46,80.99,420.0,0.0,0.0,1,17.53,81.0,420.0,0.0,0.0,1
2026-05-21T11:47:56.067570+00:00,17.5,81.0,"Posadas, Misiones, Argentina",346.18,15.0,30.0,1,15.5,49.69,2.5,1,60.0,0.3,1,44.25,81.2,696.5,486.71999999999997,7.81,1,17.5,80.98,420.0,0.0,0.0,1,17.37,80.96,420.0,0.0,0.0,1,17.47,81.01,420.0,0.0,0.0,1
2026-05-21T11:48:06.068537+00:00,17.5,81.0,"Posadas, Misiones, Argentina",346.18,15.0,30.0,1,15.5,49.68,2.5,1,60.0,15.0,1,44.31,81.21,696.7,486.71999999999997,8.227,1,17.4,81.04,420.0,0.0,0.0,1,17.53,80.94,420.0,0.0,0.0,1,17.45,81.01,420.0,0.0,0.0,1
2026-05-21T11:48:16.070008+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.39,15.0,30.0,1,15.5,49.68,2.5,1,60.0,0.3,1,44.36,81.17,697.8,486.71999999999997,8.644,1,17.5,81.0,420.0,0.0,0.0,1,17.38,81.05,420.0,0.0,0.0,1,17.51,81.03,420.0,0.0,0.0,1
2026-05-21T11:48:26.072514+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.63,15.0,30.0,1,15.5,49.71,2.5,1,60.0,15.0,1,44.31,81.2,695.7,486.71999999999997,9.061,1,17.48,80.97,420.0,0.0,0.0,1,17.49,80.96,420.0,0.0,0.0,1,17.41,81.02,420.0,0.0,0.0,1
2026-05-21T11:48:36.073904+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.64,15.0,30.0,1,15.5,49.68,2.5,1,60.0,0.3,1,44.31,81.19,696.2,486.71999999999997,9.477,1,17.43,81.0,420.0,0.0,0.0,1,17.4,80.93,420.0,0.0,0.0,1,17.45,81.01,420.0,0.0,0.0,1
2026-05-21T11:48:46.076239+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.74,15.0,30.0,1,15.5,49.7,2.5,1,60.0,15.0,1,44.33,81.22,697.0,486.71999999999997,9.894,1,17.46,80.96,420.0,0.0,0.0,1,17.46,81.02,420.0,0.0,0.0,1,17.35,81.07,420.0,0.0,0.0,1
2026-05-21T11:48:56.077018+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.2,15.0,30.0,1,15.5,49.67,2.5,1,60.0,0.3,1,44.34,81.15,696.6,486.71999999999997,10.311,1,17.48,80.97,420.0,0.0,0.0,1,17.52,80.99,420.0,0.0,0.0,1,17.5,81.0,420.0,0.0,0.0,1
2026-05-21T11:49:06.077984+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.87,15.0,30.0,1,15.5,49.68,2.5,1,60.0,15.0,1,44.38,81.18,696.6,486.71999999999997,10.728,1,17.4,81.0,420.0,0.0,0.0,1,17.39,81.01,420.0,0.0,0.0,1,17.58,81.0,420.0,0.0,0.0,1
2026-05-21T11:49:16.078743+00:00,17.5,81.0,"Posadas, Misiones, Argentina",346.15,15.0,30.0,1,15.5,49.68,2.5,1,60.0,15.0,1,44.28,81.14,695.8,486.71999999999997,11.143,1,17.39,81.02,420.0,0.0,0.0,1,17.53,80.97,420.0,0.0,0.0,1,17.58,81.05,420.0,0.0,0.0,1
2026-05-21T11:49:26.080836+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.87,15.0,30.0,1,15.5,49.7,2.5,1,60.0,0.3,1,44.33,81.22,696.7,486.71999999999997,11.56,1,17.53,81.03,420.0,0.0,0.0,1,17.54,80.98,420.0,0.0,0.0,1,17.33,81.03,420.0,0.0,0.0,1
2026-05-21T11:49:36.082400+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.0,15.0,30.0,1,15.5,49.71,2.5,1,60.0,0.3,1,44.31,81.16,694.4,486.71999999999997,11.977,1,17.5,81.01,420.0,0.0,0.0,1,17.41,81.01,420.0,0.0,0.0,1,17.41,81.01,420.0,0.0,0.0,1
2026-05-21T11:49:46.083866+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.69,15.0,30.0,1,15.5,49.69,2.5,1,60.0,15.0,1,44.31,81.16,697.6,486.71999999999997,12.395,1,17.4,81.04,420.0,0.0,0.0,1,17.48,80.99,420.0,0.0,0.0,1,17.41,80.98,420.0,0.0,0.0,1
2026-05-21T11:49:56.085016+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.29,15.0,30.0,1,15.5,49.71,2.5,1,60.0,15.0,1,44.3,81.14,693.7,486.71999999999997,12.81,1,17.42,81.04,420.0,0.0,0.0,1,17.52,81.03,420.0,0.0,0.0,1,17.49,80.96,420.0,0.0,0.0,1
2026-05-21T11:50:06.085850+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.58,15.0,30.0,1,15.5,49.7,2.5,1,60.0,0.3,1,44.3,81.18,696.9,486.71999999999997,13.227,1,17.38,80.99,420.0,0.0,0.0,1,17.32,80.98,420.0,0.0,0.0,1,17.36,80.97,420.0,0.0,0.0,1
2026-05-21T11:50:16.086581+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.33,15.0,30.0,1,15.5,49.68,2.5,1,60.0,15.0,1,44.33,81.2,695.5,486.71999999999997,13.643,1,17.58,81.0,420.0,0.0,0.0,1,17.51,81.02,420.0,0.0,0.0,1,17.56,81.0,420.0,0.0,0.0,1
2026-05-21T11:50:26.088050+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.76,15.0,30.0,1,15.5,49.71,2.5,1,60.0,0.3,1,44.25,81.14,697.2,486.71999999999997,14.061,1,17.53,81.0,420.0,0.0,0.0,1,17.32,80.98,420.0,0.0,0.0,1,17.43,81.01,420.0,0.0,0.0,1
2026-05-21T11:50:36.088810+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.69,15.0,30.0,1,15.5,49.7,2.5,1,60.0,15.0,1,44.27,81.12,696.0,486.71999999999997,14.479,1,17.46,80.98,420.0,0.0,0.0,1,17.38,81.06,420.0,0.0,0.0,1,17.5,81.01,420.0,0.0,0.0,1
2026-05-21T11:50:46.090268+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.82,15.0,30.0,1,15.5,49.69,2.5,1,60.0,15.0,1,44.26,81.18,693.2,486.71999999999997,14.893,1,17.54,81.01,420.0,0.0,0.0,1,17.45,81.02,420.0,0.0,0.0,1,17.48,80.97,420.0,0.0,0.0,1
2026-05-21T11:50:56.091061+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.69,15.0,30.0,1,15.5,49.7,2.5,1,60.0,15.0,1,44.23,81.18,697.4,486.71999999999997,15.312,1,17.43,80.99,420.0,0.0,0.0,1,17.38,81.0,420.0,0.0,0.0,1,17.4,81.01,420.0,0.0,0.0,1
2026-05-21T11:51:06.091592+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.43,15.0,30.0,1,15.5,49.66,2.5,1,60.0,15.0,1,44.28,81.13,695.7,486.71999999999997,15.729,1,17.43,80.99,420.0,0.0,0.0,1,17.28,80.96,420.0,0.0,0.0,1,17.41,80.96,420.0,0.0,0.0,1
2026-05-21T11:51:16.092366+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.34,15.0,30.0,1,15.5,49.71,2.5,1,60.0,15.0,1,44.31,81.18,696.9,486.71999999999997,16.144,1,17.37,80.97,420.0,0.0,0.0,1,17.57,81.03,420.0,0.0,0.0,1,17.45,80.94,420.0,0.0,0.0,1
2026-05-21T11:51:26.093757+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.87,15.0,30.0,1,15.5,49.7,2.5,1,60.0,0.3,1,44.28,81.12,696.5,486.71999999999997,16.561,1,17.5,80.98,420.0,0.0,0.0,1,17.3,80.99,420.0,0.0,0.0,1,17.52,80.94,420.0,0.0,0.0,1
2026-05-21T11:51:36.094797+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.39,15.0,30.0,1,15.5,49.69,2.5,1,60.0,0.3,1,44.37,81.21,694.7,486.71999999999997,16.979,1,17.54,81.01,420.0,0.0,0.0,1,17.39,81.04,420.0,0.0,0.0,1,17.34,81.03,420.0,0.0,0.0,1
2026-05-21T11:51:46.095901+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.74,15.0,30.0,1,15.5,49.7,2.5,1,60.0,0.3,1,44.28,81.2,698.1,486.71999999999997,17.394,1,17.56,80.98,420.0,0.0,0.0,1,17.5,80.98,420.0,0.0,0.0,1,17.53,80.97,420.0,0.0,0.0,1
2026-05-21T11:51:56.097926+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.77,15.0,30.0,1,15.5,49.7,2.5,1,60.0,15.0,1,44.34,81.21,697.0,486.71999999999997,17.811,1,17.42,80.95,420.0,0.0,0.0,1,17.31,80.95,420.0,0.0,0.0,1,17.53,81.02,420.0,0.0,0.0,1
2026-05-21T11:52:06.099228+00:00,17.5,81.0,"Posadas, Misiones, Argentina",346.18,15.0,30.0,1,15.5,49.71,2.5,1,60.0,15.0,1,44.35,81.13,695.1,486.71999999999997,18.229,1,17.47,81.03,420.0,0.0,0.0,1,17.43,80.98,420.0,0.0,0.0,1,17.46,80.99,420.0,0.0,0.0,1
2026-05-21T11:52:16.099933+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.33,15.0,30.0,1,15.5,49.69,2.5,1,60.0,0.3,1,44.22,81.19,696.5,486.71999999999997,18.646,1,17.41,80.98,420.0,0.0,0.0,1,17.5,81.01,420.0,0.0,0.0,1,17.41,81.02,420.0,0.0,0.0,1
2026-05-21T11:52:26.101166+00:00,17.5,81.0,"Posadas, Misiones, Argentina",345.84,15.0,30.0,1,15.5,49.68,2.5,1,60.0,15.0,1,44.33,81.14,696.1,486.71999999999997,19.062,1,17.4,81.0,420.0,0.0,0.0,1,17.38,80.97,420.0,0.0,0.0,1,17.37,80.97,420.0,0.0,0.0,1
